,FechaHora,Slope,,,
975,44466.27778,-1,0,,
976,44466.28472,-1,0,,
977,44466.29167,-1,0,,
978,44466.29861,-1,0,,
979,44466.30556,-1,0,,
980,44466.3125,-1,0,,
981,44466.31944,-1,0,,
982,44466.32639,-1,0,,
983,44466.33333,-2,0,,
984,44466.34028,-1,0,,
985,44466.34722,-1,0,,
986,44466.35418,-2,0,,
987,44466.36111,-3,0,,
988,44466.36806,-3,0,,
989,44466.375,-3,0,,
990,44466.38194,-1,0,,
991,44466.38889,1,0,,
992,44466.39583,1,0,,
993,44466.40278,2,0,,
994,44466.40972,2,0,,
995,44466.41667,2,0,,
996,44466.42361,3,0,,
997,44466.43056,2,0,,
998,44466.4375,3,0,,
999,44466.44444,0,0,,
1000,44466.45139,2,0,,
1001,44466.45833,1,0,,
1002,44466.46528,2,0,,
1003,44466.47222,1,0,,
1004,44466.47917,1,0,,
1005,44466.48611,1,0,,
1006,44466.49306,1,0,,
1007,44466.5,-1,pos,,
1008,44466.50694,-3,0,,
1009,44466.51389,-1,0,,
1010,44466.52083,-2,0,,
1011,44466.52778,-4,0,,
1012,44466.53472,-3,0,,
1013,44466.54167,-2,0,,
1014,44466.54861,-3,0,,
1015,44466.55556,-3,0,,
1016,44466.5625,-1,0,,
1017,44466.56944,-1,0,,
1018,44466.57639,-2,0,,
1019,44466.58333,-2,0,,
1020,44466.59028,-3,0,,
1021,44466.59722,-3,0,,
1022,44466.60417,-3,0,,
1023,44466.61111,-2,0,,
1024,44466.61806,-1,0,,
1025,44466.625,-1,0,,
1026,44466.63194,0,0,,
1027,44466.63889,1,0,,
1028,44466.64583,1,0,,
1029,44466.65278,0,0,,
1030,44466.65972,1,0,,
1031,44466.66667,1,0,,
1032,44466.67361,3,0,,
1033,44466.68056,0,0,,
1034,44466.6875,1,0,,
1035,44466.69444,1,0,,
1036,44466.70139,2,0,,
1037,44466.70833,4,0,,
1038,44466.71528,5,0,,
1039,44466.72222,6,0,,
1040,44466.72917,4,0,,
1041,44466.73611,4,0,,
1042,44466.74306,2,0,,
1043,44466.75,0,0,,
1044,44466.75694,-3,0,,
1045,44466.76389,0,0,,
1046,44466.77083,0,0,,
1047,44466.77778,1,0,,
1048,44466.78472,0,0,,
1049,44466.79167,0,0,,
1050,44466.79861,0,0,,
1051,44466.80556,1,0,,
1052,44466.8125,0,0,,
1053,44466.81944,-2,0,,
1054,44466.82639,-1,0,,
1055,44466.83333,0,0,,
1056,44466.84028,0,0,,
1057,44466.84722,-2,0,,
1058,44466.85417,0,0,,
1059,44466.86111,0,0,,
1060,44466.86806,0,0,,
1061,44466.875,-1,0,,
1062,44466.88194,1,0,,
1063,44466.88889,2,0,,
1064,44466.89583,1,0,,
1065,44466.90278,1,0,,
1066,44466.90972,1,0,,
1067,44466.91667,0,0,,
1068,44466.92361,-1,0,,
1069,44466.93056,2,0,,
1070,44466.9375,-1,pos,,
1071,44466.94444,-1,0,,
1072,44466.95139,-1,0,,
1073,44466.95833,-1,0,,
1074,44466.96528,-4,0,,
1075,44466.97222,-1,0,,
1076,44466.98611,-4,0,,
1077,44466.99306,-1,0,,
1078,44467.00035,-2,0,,
1079,44467.00694,0,0,,
1080,44467.0145,0,0,,
1081,44467.02083,0,0,,
1082,44467.02794,0,0,,
1083,44467.03472,0,0,,
1084,44467.04167,0,0,,
1085,44467.04861,0,0,,
1086,44467.05556,0,0,,
1087,44467.0625,0,0,,
1088,44467.06944,0,0,,
1089,44467.07639,0,0,,
1090,44467.08333,0,0,,
1091,44467.09028,0,0,,
1092,44467.09722,0,0,,
1093,44467.10417,0,0,,
1094,44467.11111,0,0,,
1095,44467.11806,0,0,,
1096,44467.125,0,0,,
1097,44467.13194,0,0,,
1098,44467.13889,0,0,,
1099,44467.14583,0,0,,
1100,44467.15278,0,0,,
1101,44467.15972,0,0,,
1102,44467.16667,0,0,,
1103,44467.17361,0,0,,
1104,44467.18056,0,0,,
1105,44467.1875,0,0,,
1106,44467.19444,0,0,,
1107,44467.20139,0,0,,
1108,44467.20833,0,0,,
1109,44467.21528,0,0,,
1110,44467.22222,0,0,,
1111,44467.22917,0,0,,
1112,44467.23611,0,0,,
1113,44467.24306,0,0,,
1114,44467.25,0,0,,
1115,44467.25694,0,0,,
1116,44467.26389,0,0,,
1117,44467.27083,0,0,,
1118,44467.27778,0,0,,
1119,44467.28472,0,0,,
1120,44467.29167,0,0,,
1121,44467.29861,0,0,,
1122,44467.30556,0,0,,
1123,44467.3125,0,0,,
1124,44467.31944,0,0,,
1125,44467.32639,0,0,,
1126,44467.33333,0,0,,
1127,44467.34028,0,0,,
1128,44467.34722,0,0,,
1129,44467.36806,7,0,,
1130,44467.375,-4,pos,,
1131,44467.38194,-4,0,,
1132,44467.38889,-4,0,,
1133,44467.39583,-4,0,,
1134,44467.40278,-2,0,,
1135,44467.40972,-3,0,,
1136,44467.41667,-2,0,,
1137,44467.42361,-2,0,,
1138,44467.43056,-3,0,,
1139,44467.4375,-3,0,,
1140,44467.44444,-2,0,,
1141,44467.45139,-1,0,,
1142,44467.45833,-1,0,,
1143,44467.46528,-1,0,,
1144,44467.47222,-3,0,,
1145,44467.47917,-2,0,,
1146,44467.48611,-1,0,,
1147,44467.49306,-1,0,,
1148,44467.5,1,0,,
1149,44467.50694,1,0,,
1150,44467.51389,-1,pos,,
1151,44467.52083,-1,0,,
1152,44467.52778,0,0,,
1153,44467.53472,-1,0,,
1154,44467.54167,0,0,,
1155,44467.54861,-1,0,,
1156,44467.55556,0,0,,
1157,44467.5625,-1,0,,
1158,44467.56944,-2,0,,
1159,44467.57639,0,0,,
1160,44467.58333,-1,0,,
1161,44467.59028,-1,0,,
1162,44467.59722,0,0,,
1163,44467.60417,0,0,,
1164,44467.61111,-2,0,,
1165,44467.61806,-1,0,,
1166,44467.625,-2,0,,
1167,44467.63194,-2,0,,
1168,44467.63889,-2,0,,
1169,44467.64583,-3,0,,
1170,44467.65278,-2,0,,
1171,44467.65972,-1,0,,
1172,44467.66667,-2,0,,
1173,44467.67361,-3,0,,
1174,44467.68056,-2,0,,
1175,44467.6875,-2,0,,
1176,44467.69444,-3,0,,
1177,44467.70139,-2,0,,
1178,44467.70833,-2,0,,
1179,44467.71528,-2,0,,
1180,44467.72222,-3,0,,
1181,44467.72917,-2,0,,
1182,44467.73611,-2,0,,
1183,44467.74306,-3,0,,
1184,44467.75,-4,0,,
1185,44467.75694,-4,0,,
1186,44467.76389,-4,0,,
1187,44467.77083,-4,0,,
1188,44467.77778,-3,0,,
1189,44467.78472,-4,0,,
1190,44467.79167,-4,0,,
1191,44467.79861,-4,0,,
1192,44467.80556,-3,0,,
1193,44467.8125,-4,0,,
1194,44467.81944,-2,0,,
1195,44467.82639,-2,0,,
1196,44467.83333,-1,0,,
1197,44467.84028,0,0,,
1198,44467.84722,1,0,,
1199,44467.85417,0,0,,
1200,44467.86111,2,0,,
1201,44467.86806,2,0,,
1202,44467.875,2,0,,
1203,44467.88194,3,0,,
1204,44467.88889,3,0,,
1205,44467.89583,3,0,,
1206,44467.90278,2,0,,
1207,44467.90972,2,0,,
1208,44467.91667,2,0,,
1209,44467.92361,4,0,,
1210,44467.93056,4,0,,
1211,44467.9375,4,0,,
1212,44467.94444,3,0,,
1213,44467.95139,3,0,,
1214,44467.95833,3,0,,
1215,44467.96528,1,0,,
1216,44467.97222,1,0,,
1217,44467.97956,1,0,,
1218,44467.98611,-1,pos,,
1219,44467.99306,-1,0,,
1220,44468,0,0,,
1221,44468.00694,-1,0,,
1222,44468.01394,-1,0,,
1223,44468.02083,-1,0,,
1224,44468.02778,-1,0,,
1225,44468.03481,0,0,,
1226,44468.04167,-1,0,,
1227,44468.04861,-3,0,,
1228,44468.05556,0,0,,
1229,44468.0625,-2,0,,
1230,44468.06944,-1,0,,
1231,44468.07639,-3,0,,
1232,44468.08333,-3,0,,
1233,44468.09028,-2,0,,
1234,44468.09722,-2,0,,
1235,44468.10417,0,0,,
1236,44468.11111,0,0,,
1237,44468.11806,0,0,,
1238,44468.14583,10,0,,
1239,44468.15278,4,0,,
1240,44468.15972,5,0,,
1241,44468.16667,3,0,,
1242,44468.17361,4,0,,
1243,44468.18056,4,0,,
1244,44468.1875,4,0,,
1245,44468.19444,4,0,,
1246,44468.20139,3,0,,
1247,44468.20833,4,0,,
1248,44468.21528,4,0,,
1249,44468.22222,0,0,,
1250,44468.22917,-1,0,,
1251,44468.23611,0,0,,
1252,44468.24306,-1,0,,
1253,44468.25,-1,0,,
1254,44468.25694,1,0,,
1255,44468.26389,1,0,,
1256,44468.27083,2,0,,
1257,44468.27778,3,0,,
1258,44468.28472,2,0,,
1259,44468.29167,2,0,,
1260,44468.29861,3,0,,
1261,44468.30556,2,0,,
1262,44468.3125,1,0,,
1263,44468.31944,1,0,,
1264,44468.32639,1,0,,
1265,44468.33333,2,0,,
1266,44468.34028,1,0,,
1267,44468.34722,1,0,,
1268,44468.35417,3,0,,
1269,44468.36111,4,0,,
1270,44468.36806,6,0,,
1271,44468.375,6,0,,
1272,44468.38194,4,0,,
1273,44468.38889,5,0,,
1274,44468.39583,5,0,,
1275,44468.40278,7,0,,
1276,44468.40972,4,0,,
1277,44468.41667,3,0,,
1278,44468.42361,4,0,,
1279,44468.43056,-1,pos,,
1280,44468.4375,1,0,,
1281,44468.44444,1,0,,
1282,44468.45139,-1,pos,,
1283,44468.45833,-1,0,,
1284,44468.46528,-1,0,,
1285,44468.47222,1,0,,
1286,44468.47917,0,0,,
1287,44468.48611,-1,0,,
1288,44468.49306,-2,0,,
1289,44468.5,-1,0,,
1290,44468.50694,-1,0,,
1291,44468.51389,-1,0,,
1292,44468.52083,-1,0,,
1293,44468.52778,-1,0,,
1294,44468.53472,-1,0,,
1295,44468.54167,-1,0,,
1296,44468.54861,-3,0,,
1297,44468.55556,-3,0,,
1298,44468.5625,-2,0,,
1299,44468.56944,-3,0,,
1300,44468.57639,-3,0,,
1301,44468.58333,-3,0,,
1302,44468.59028,-3,0,,
1303,44468.59722,-3,0,,
1304,44468.60417,-2,0,,
1305,44468.61111,-1,0,,
1306,44468.61806,-2,0,,
1307,44468.625,-2,0,,
1308,44468.63194,-2,0,,
1309,44468.63889,-2,0,,
1310,44468.64583,-1,0,,
1311,44468.65278,-2,0,,
1312,44468.65972,-2,0,,
1313,44468.66667,-2,0,,
1314,44468.67361,-3,0,,
1315,44468.68056,-2,0,,
1316,44468.6875,-1,0,,
1317,44468.69444,-1,0,,
1318,44468.70139,-1,0,,
1319,44468.70833,-1,0,,
1320,44468.71528,0,0,,
1321,44468.72222,0,0,,
1322,44468.72917,0,0,,
1323,44468.73611,1,0,,
1324,44468.74306,0,0,,
1325,44468.75,-2,0,,
1326,44468.75694,-2,0,,
1327,44468.76389,-3,0,,
1328,44468.77083,-2,0,,
1329,44468.77778,-2,0,,
1330,44468.78472,-1,0,,
1331,44468.79167,-1,0,,
1332,44468.79861,-2,0,,
1333,44468.80556,-1,0,,
1334,44468.8125,0,0,,
1335,44468.81944,0,0,,
1336,44468.82639,0,0,,
1337,44468.83333,0,0,,
1338,44468.84028,1,0,,
1339,44468.84722,-1,pos,,
1340,44468.85417,2,0,,
1341,44468.86111,1,0,,
1342,44468.86806,2,0,,
1343,44468.875,2,0,,
1344,44468.88194,5,0,,
1345,44468.88889,5,0,,
1346,44468.89583,7,0,,
1347,44468.90278,5,0,,
1348,44468.90972,5,0,,
1349,44468.91667,6,0,,
1350,44468.92361,5,0,,
1351,44468.93056,5,0,,
1352,44468.9375,3,0,,
1353,44468.94444,3,0,,
1354,44468.95139,2,0,,
1355,44468.95833,3,0,,
1356,44468.96528,1,0,,
1357,44468.97222,2,0,,
1358,44468.97917,1,0,,
1359,44468.98611,1,0,,
1360,44468.99306,2,0,,
1361,44469,3,0,,
1362,44469.00694,4,0,,
1363,44469.01389,2,0,,
1364,44469.02083,2,0,,
1365,44469.02778,2,0,,
1366,44469.03472,0,0,,
1367,44469.04167,-2,0,,
1368,44469.04861,-1,0,,
1369,44469.05556,-1,0,,
1370,44469.0625,-1,0,,
1371,44469.06944,1,0,,
1372,44469.07639,0,0,,
1373,44469.08333,0,0,,
1374,44469.09028,0,0,,
1375,44469.09722,0,0,,
1376,44469.10417,0,0,,
1377,44469.11111,-1,0,,
1378,44469.11806,1,0,,
1379,44469.12502,0,0,,
1380,44469.13194,1,0,,
1381,44469.13889,0,0,,
1382,44469.14583,0,0,,
1383,44469.15278,1,0,,
1384,44469.15972,0,0,,
1385,44469.16667,0,0,,
1386,44469.17361,0,0,,
1387,44469.18056,0,0,,
1388,44469.1875,0,0,,
1389,44469.19444,0,0,,
1390,44469.20139,0,0,,
1391,44469.2087,0,0,,
1392,44469.21528,0,0,,
1393,44469.22222,0,0,,
1394,44469.22917,2,0,,
1395,44469.23611,0,0,,
1396,44469.24306,-1,0,,
1397,44469.25,0,0,,
1398,44469.25694,0,0,,
1399,44469.26389,-3,0,,
1400,44469.27083,-2,0,,
1401,44469.27778,3,0,,
1402,44469.28472,2,0,,
1403,44469.29167,2,0,,
1404,44469.29861,1,0,,
1405,44469.30556,-1,pos,,
1406,44469.3125,-2,0,,
1407,44469.31944,-2,0,,
1408,44469.32639,0,0,,
1409,44469.33333,-1,0,,
1410,44469.34028,1,0,,
1411,44469.34722,-1,pos,,
1412,44469.35417,-1,0,,
1413,44469.36111,-1,0,,
1414,44469.36806,0,0,,
1415,44469.375,-1,0,,
1416,44469.38194,0,0,,
1417,44469.38889,-2,0,,
1418,44469.39583,-1,0,,
1419,44469.40278,-1,0,,
1420,44469.40972,-1,0,,
1421,44469.41667,1,0,,
1422,44469.42361,2,0,,
1423,44469.43056,0,0,,
1424,44469.4375,-1,0,,
1425,44469.44444,-3,0,,
1426,44469.45139,-1,0,,
1427,44469.45833,0,0,,
1428,44469.46528,-1,0,,
1429,44469.47222,-3,0,,
1430,44469.47917,0,0,,
1431,44469.48611,1,0,,
1432,44469.49306,0,0,,
1433,44469.5,-1,0,,
1434,44469.50694,-3,0,,
1435,44469.51389,-3,0,,
1436,44469.52083,-2,0,,
1437,44469.52778,1,0,,
1438,44469.53472,0,0,,
1439,44469.54167,-1,0,,
1440,44469.54861,-2,0,,
1441,44469.55556,1,0,,
1442,44469.5625,-1,pos,,
1443,44469.56944,0,0,,
1444,44469.57639,1,0,,
1445,44469.58333,1,0,,
1446,44469.59028,-2,pos,,
1447,44469.59722,-2,0,,
1448,44469.60417,-2,0,,
1449,44469.61111,0,0,,
1450,44469.61806,1,0,,
1451,44469.625,1,0,,
1452,44469.63194,1,0,,
1453,44469.63889,2,0,,
1454,44469.64583,2,0,,
1455,44469.65278,0,0,,
1456,44469.65972,-1,0,,
1457,44469.66667,2,0,,
1458,44469.67361,-1,pos,,
1459,44469.68056,1,0,,
1460,44469.6875,1,0,,
1461,44469.69444,0,0,,
1462,44469.70139,1,0,,
1463,44469.70833,-1,pos,,
1464,44469.71528,-1,0,,
1465,44469.72222,-2,0,,
1466,44469.72917,-1,0,,
1467,44469.73611,-1,0,,
1468,44469.74306,-1,0,,
1469,44469.75,1,0,,
1470,44469.75694,3,0,,
1471,44469.76389,3,0,,
1472,44469.77083,2,0,,
1473,44469.77778,4,0,,
1474,44469.78472,4,0,,
1475,44469.79167,3,0,,
1476,44469.79861,2,0,,
1477,44469.80556,0,0,,
1478,44469.8125,2,0,,
1479,44469.81944,2,0,,
1480,44469.82639,0,0,,
1481,44469.83333,0,0,,
1482,44469.84028,2,0,,
1483,44469.84722,2,0,,
1484,44469.85417,0,0,,
1485,44469.86111,0,0,,
1486,44469.86806,1,0,,
1487,44469.875,-1,pos,,
1488,44469.88196,-2,0,,
1489,44469.88889,-1,0,,
1490,44469.89583,-1,0,,
1491,44469.90278,0,0,,
1492,44469.90972,-1,0,,
1493,44469.91667,-1,0,,
1494,44469.92361,-2,0,,
1495,44469.93056,2,0,,
1496,44469.9375,1,0,,
1497,44469.94444,1,0,,
1498,44469.95139,0,0,,
1499,44469.95833,0,0,,
1500,44469.96528,-1,0,,
1501,44469.97222,-1,0,,
1502,44469.97917,-1,0,,
1503,44469.98611,1,0,,
1504,44469.99306,3,0,,
1505,44470,1,0,,
1506,44470.00694,1,0,,
1507,44470.01389,0,0,,
1508,44470.02083,0,0,,
1509,44470.02778,0,0,,
1510,44470.03472,0,0,,
1511,44470.04167,-2,0,,
1512,44470.04861,0,0,,
1513,44470.05556,0,0,,
1514,44470.0625,-1,0,,
1515,44470.06944,-1,0,,
1516,44470.07639,0,0,,
1517,44470.08333,0,0,,
1518,44470.09028,0,0,,
1519,44470.09722,-1,0,,
1520,44470.10417,1,0,,
1521,44470.11111,1,0,,
1522,44470.125,3,0,,
1523,44470.13194,0,0,,
1524,44470.13889,-3,0,,
1525,44470.14583,-1,0,,
1526,44470.15278,-1,0,,
1527,44470.15972,-1,0,,
1528,44470.16667,0,0,,
1529,44470.17361,0,0,,
1530,44470.18089,0,0,,
1531,44470.18772,0,0,,
1532,44470.19444,0,0,,
1533,44470.20139,0,0,,
1534,44470.20833,-1,0,,
1535,44470.21528,1,0,,
1536,44470.22222,1,0,,
1537,44470.22917,1,0,,
1538,44470.23611,1,0,,
1539,44470.24306,-1,pos,,
1540,44470.25,-1,0,,
1541,44470.25694,0,0,,
1542,44470.26389,1,0,,
1543,44470.27083,1,0,,
1544,44470.28472,1,0,,
1545,44470.29167,0,0,,
1546,44470.29861,0,0,,
1547,44470.30556,1,0,,
1548,44470.3125,0,0,,
1549,44470.31944,0,0,,
1550,44470.32639,-1,0,,
1551,44470.33333,1,0,,
1552,44470.34028,1,0,,
1553,44470.34722,1,0,,
1554,44470.35417,1,0,,
1555,44470.36111,1,0,,
1556,44470.36806,-2,pos,,
1557,44470.375,-1,0,,
1558,44470.38194,-1,0,,
1559,44470.38889,0,0,,
1560,44470.39583,-2,0,,
1561,44470.40278,-1,0,,
1562,44470.40972,-1,0,,
1563,44470.41667,0,0,,
1564,44470.42361,-2,0,,
1565,44470.43056,-2,0,,
1566,44470.4375,2,0,,
1567,44470.44444,0,0,,
1568,44470.45139,0,0,,
1569,44470.45833,-2,0,,
1570,44470.46528,-1,0,,
1571,44470.47222,-1,0,,
1572,44470.47917,-1,0,,
1573,44470.48611,-1,0,,
1574,44470.49306,-2,0,,
1575,44470.5,-3,0,,
1576,44470.50694,-2,0,,
1577,44470.51389,-3,0,,
1578,44470.52083,-1,0,,
1579,44470.52778,-1,0,,
1580,44470.53472,0,0,,
1581,44470.54167,1,0,,
1582,44470.54861,1,0,,
1583,44470.55556,2,0,,
1584,44470.5625,0,0,,
1585,44470.56944,2,0,,
1586,44470.57639,1,0,,
1587,44470.58333,2,0,,
1588,44470.59028,0,0,,
1589,44470.59722,0,0,,
1590,44470.60417,1,0,,
1591,44470.61111,1,0,,
1592,44470.61806,1,0,,
1593,44470.625,0,0,,
1594,44470.63194,2,0,,
1595,44470.63889,1,0,,
1596,44470.64583,1,0,,
1597,44470.65278,2,0,,
1598,44470.65972,1,0,,
1599,44470.66667,-3,pos,,
1600,44470.67361,-4,0,,
1601,44470.68056,-3,0,,
1602,44470.6875,-3,0,,
1603,44470.69444,-1,0,,
1604,44470.70139,-2,0,,
1605,44470.70833,-2,0,,
1606,44470.71528,0,0,,
1607,44470.72222,2,0,,
1608,44470.72917,2,0,,
1609,44470.73611,2,0,,
1610,44470.74306,3,0,,
1611,44470.75,4,0,,
1612,44470.75694,4,0,,
1613,44470.76389,1,0,,
1614,44470.77083,1,0,,
1615,44470.77778,1,0,,
1616,44470.78472,0,0,,
1617,44470.79167,1,0,,
1618,44470.79861,2,0,,
1619,44470.80556,1,0,,
1620,44470.8125,1,0,,
1621,44470.81944,1,0,,
1622,44470.82639,1,0,,
1623,44470.83333,1,0,,
1624,44470.84028,-2,pos,,
1625,44470.84722,0,0,,
1626,44470.85417,0,0,,
1627,44470.86111,1,0,,
1628,44470.86806,0,0,,
1629,44470.875,1,0,,
1630,44470.88194,0,0,,
1631,44470.88889,0,0,,
1632,44470.89583,0,0,,
1633,44470.90278,0,0,,
1634,44470.90972,0,0,,
1635,44470.91667,0,0,,
1636,44470.92361,0,0,,
1637,44470.93056,-2,0,,
1638,44470.9375,-2,0,,
1639,44470.94444,-1,0,,
1640,44470.95139,-2,0,,
1641,44470.95833,-2,0,,
1642,44470.96528,-2,0,,
1643,44470.97222,-3,0,,
1644,44470.97917,-2,0,,
1645,44470.98611,-1,0,,
1646,44470.99306,-2,0,,
1647,44471,0,0,,
1648,44471.00694,-1,0,,
1649,44471.01389,-1,0,,
1650,44471.02083,1,0,,
1651,44471.02778,3,0,,
1652,44471.03472,-4,pos,,
1653,44471.04167,4,0,,
1654,44471.04861,4,0,,
1655,44471.05556,5,0,,
1656,44471.0625,2,0,,
1657,44471.06944,2,0,,
1658,44471.07639,2,0,,
1659,44471.08333,1,0,,
1660,44471.09028,0,0,,
1661,44471.09722,1,0,,
1662,44471.10417,0,0,,
1663,44471.11111,-1,0,,
1664,44471.11806,-1,0,,
1665,44471.125,-1,0,,
1666,44471.13194,-1,0,,
1667,44471.13889,0,0,,
1668,44471.14583,-1,0,,
1669,44471.15278,2,0,,
1670,44471.15972,-2,pos,,
1671,44471.16667,1,0,,
1672,44471.17361,0,0,,
1673,44471.18056,1,0,,
1674,44471.1875,0,0,,
1675,44471.19444,-1,0,,
1676,44471.20139,-1,0,,
1677,44471.20833,0,0,,
1678,44471.21528,0,0,,
1679,44471.22222,0,0,,
1680,44471.22917,0,0,,
1681,44471.23611,1,0,,
1682,44471.24306,2,0,,
1683,44471.25,-1,pos,,
1684,44471.25694,2,0,,
1685,44471.26389,1,0,,
1686,44471.27083,1,0,,
1687,44471.27778,0,0,,
1688,44471.28477,1,0,,
1689,44471.29167,1,0,,
1690,44471.29861,0,0,,
1691,44471.30556,0,0,,
1692,44471.3125,0,0,,
1693,44471.31944,1,0,,
1694,44471.32639,0,0,,
1695,44471.33333,0,0,,
1696,44471.34028,1,0,,
1697,44471.34722,0,0,,
1698,44471.35417,0,0,,
1699,44471.36111,0,0,,
1700,44471.36806,0,0,,
1701,44471.375,1,0,,
1702,44471.38194,0,0,,
1703,44471.38889,0,0,,
1704,44471.39583,0,0,,
1705,44471.40278,0,0,,
1706,44471.40972,0,0,,
1707,44471.41667,0,0,,
1708,44471.42361,-1,0,,
1709,44471.43056,0,0,,
1710,44471.4375,0,0,,
1711,44471.44444,0,0,,
1712,44471.45139,0,0,,
1713,44471.45833,0,0,,
1714,44471.46528,0,0,,
1715,44471.47222,0,0,,
1716,44471.47917,1,0,,
1717,44471.48611,0,0,,
1718,44471.49306,1,0,,
1719,44471.5,0,0,,
1720,44471.50694,1,0,,
1721,44471.51389,0,0,,
1722,44471.52083,0,0,,
1723,44471.52778,1,0,,
1724,44471.53472,0,0,,
1725,44471.54167,0,0,,
1726,44471.54861,1,0,,
1727,44471.55556,0,0,,
1728,44471.5625,0,0,,
1729,44471.56944,0,0,,
1730,44471.57639,1,0,,
1731,44471.58333,0,0,,
1732,44471.59028,0,0,,
1733,44471.59722,0,0,,
1734,44471.60417,0,0,,
1735,44471.61111,0,0,,
1736,44471.61806,0,0,,
1737,44471.625,-2,0,,
1738,44471.63194,-2,0,,
1739,44471.63889,-2,0,,
1740,44471.64583,-3,0,,
1741,44471.65278,-2,0,,
1742,44471.65972,-1,0,,
1743,44471.66667,-1,0,,
1744,44471.67361,0,0,,
1745,44471.68056,-1,0,,
1746,44471.6875,1,0,,
1747,44471.69444,1,0,,
1748,44471.70139,1,0,,
1749,44471.70833,1,0,,
1750,44471.71528,1,0,,
1751,44471.72222,1,0,,
1752,44471.72917,1,0,,
1753,44471.73611,1,0,,
1754,44471.74306,1,0,,
1755,44471.75,0,0,,
1756,44471.75694,1,0,,
1757,44471.76389,0,0,,
1758,44471.77083,1,0,,
1759,44471.77778,0,0,,
1760,44471.78472,1,0,,
1761,44471.79167,0,0,,
1762,44471.79861,0,0,,
1763,44471.80556,1,0,,
1764,44471.8125,0,0,,
1765,44471.81944,0,0,,
1766,44471.82639,0,0,,
1767,44471.83333,1,0,,
1768,44471.84028,0,0,,
1769,44471.84722,0,0,,
1770,44471.85417,0,0,,
1771,44471.86111,1,0,,
1772,44471.86806,0,0,,
1773,44471.875,0,0,,
1774,44471.88194,0,0,,
1775,44471.88889,0,0,,
1776,44471.89583,0,0,,
1777,44471.90278,0,0,,
1778,44471.90972,0,0,,
1779,44471.91667,0,0,,
1780,44471.92361,0,0,,
1781,44471.93056,0,0,,
1782,44471.9375,0,0,,
1783,44471.94444,0,0,,
1784,44471.95139,0,0,,
1785,44471.95833,1,0,,
1786,44471.96528,0,0,,
1787,44471.97222,0,0,,
1788,44471.97917,0,0,,
1789,44471.98611,0,0,,
1790,44471.99306,0,0,,
1791,44472,0,0,,
1792,44472.00694,0,0,,
1793,44472.01389,0,0,,
1794,44472.02083,0,0,,
1795,44472.02778,0,0,,
1796,44472.03472,0,0,,
1797,44472.04167,0,0,,
1798,44472.04861,0,0,,
1799,44472.05556,0,0,,
1800,44472.0625,0,0,,
1801,44472.06944,0,0,,
1802,44472.0764,0,0,,
1803,44472.08333,0,0,,
1804,44472.09028,0,0,,
1805,44472.09722,0,0,,
1806,44472.10417,1,0,,
1807,44472.11111,0,0,,
1808,44472.11806,0,0,,
1809,44472.125,0,0,,
1810,44472.13194,0,0,,
1811,44472.13889,0,0,,
1812,44472.14583,0,0,,
1813,44472.15278,0,0,,
1814,44472.15972,0,0,,
1815,44472.16667,0,0,,
1816,44472.17361,0,0,,
1817,44472.18056,0,0,,
1818,44472.1875,0,0,,
1819,44472.19444,0,0,,
1820,44472.20139,0,0,,
1821,44472.20833,0,0,,
1822,44472.21528,0,0,,
1823,44472.22222,0,0,,
1824,44472.22917,0,0,,
1825,44472.23611,0,0,,
1826,44472.24306,0,0,,
1827,44472.25,0,0,,
1828,44472.25694,0,0,,
1829,44472.26389,0,0,,
1830,44472.27083,0,0,,
1831,44472.27778,0,0,,
1832,44472.28472,0,0,,
1833,44472.29167,0,0,,
1834,44472.29861,0,0,,
1835,44472.30556,0,0,,
1836,44472.3125,0,0,,
1837,44472.31944,0,0,,
1838,44472.32639,0,0,,
1839,44472.33333,0,0,,
1840,44472.34028,0,0,,
1841,44472.34722,0,0,,
1842,44472.35417,0,0,,
1843,44472.36111,0,0,,
1844,44472.36806,0,0,,
1845,44472.375,0,0,,
1846,44472.38194,0,0,,
1847,44472.38889,0,0,,
1848,44472.39583,0,0,,
1849,44472.40278,0,0,,
1850,44472.40972,0,0,,
1851,44472.41667,0,0,,
1852,44472.42361,0,0,,
1853,44472.43056,0,0,,
1854,44472.4375,0,0,,
1855,44472.44444,0,0,,
1856,44472.45139,0,0,,
1857,44472.45833,0,0,,
1858,44472.46528,0,0,,
1859,44472.47222,0,0,,
1860,44472.47917,0,0,,
1861,44472.48611,0,0,,
1862,44472.49306,0,0,,
1863,44472.5,0,0,,
1864,44472.50694,0,0,,
1865,44472.51389,0,0,,
1866,44472.52083,0,0,,
1867,44472.52778,0,0,,
1868,44472.53472,0,0,,
1869,44472.54167,0,0,,
1870,44472.54861,0,0,,
1871,44472.55556,0,0,,
1872,44472.5625,0,0,,
1873,44472.56944,0,0,,
1874,44472.57639,0,0,,
1875,44472.58333,0,0,,
1876,44472.59028,0,0,,
1877,44472.59722,0,0,,
1878,44472.60417,0,0,,
1879,44472.61111,0,0,,
1880,44472.61806,0,0,,
1881,44472.625,0,0,,
1882,44472.63194,0,0,,
1883,44472.63889,0,0,,
1884,44472.64583,0,0,,
1885,44472.65278,0,0,,
1886,44472.65972,0,0,,
1887,44472.66667,0,0,,
1888,44472.67361,0,0,,
1889,44472.68056,0,0,,
1890,44472.6875,1,0,,
